"Doi comisari pentru un raport, ce onoare!","Two Commissioners for one report, what an honour!",,,
"Trebuie să spun că această dublă reprezentare a Comisiei este surprinzătoare și măgulitoare, precum și destul de neobișnuită.","I must say that this dual representation of the Commission is surprising and flattering, and moreover, rather unusual.",,,
Să ne întoarcem la raport.,Let us return to the report itself.,,,
Importurile de produse pescăreşti și de acvacultură din țări terțe reprezintă peste 60 % din consumul UE.,Imports of fishery and aquaculture products from third countries account for more than 60% of EU consumption.,,,
"Acest nivel îngrijorător al dependenței UE este rezultatul unui fenomen dublu: în primul rând, s-a înregistrat o scădere a producției UE și, în al doilea rând, piața UE a fost tot mai deschisă către importuri, ca urmare a politicilor comerciale practicate de Comisie în ultimul deceniu.","This worrying level of EU dependence on imports is the result of a double phenomenon: firstly, there has been a decline in EU production, and, secondly, the EU market has been increasingly opened up to imports, as a result of the trade policies conducted by the Commission in the course of the last decade.",,,
"Aceste evoluții le îngreunează viața pescarilor cărora, în mod paradoxal, le este greu să își vândă capturile la prețuri suficient de profitabile, deși cererea depășește oferta în cazul majorității speciilor.","These developments are making life difficult for EU fishermen who, paradoxically, are finding it hard to sell their catches at sufficiently lucrative prices, even though demand exceeds supply for most species.",,,
"Pescarii europeni acceptă să li se impună restricții ecologice, sociale și sanitare, însă nu sunt de acord că acestea nu sunt aplicate în același mod pentru produsele importate în număr mare din țările terțe.","European fishermen accept having environmental, social and health restrictions imposed on them, but bitterly resent the fact that they are not applied in the same way to products imported in huge numbers from third countries.",,,
"Aici este în joc pur și simplu supraviețuirea unui sector european al pescuitului care să fie viabil din punct de vedere economic, furnizor de locuri de muncă în acest domeniu, furnizor al unor alimente sigure și de calitate, care contribuie la conservarea identității culturale a regiunilor noastre costale.","What is at stake here is quite simply the survival of an economically viable European fisheries sector, a supplier of jobs right across the industry, a provider of safe and good quality food, contributing to the preservation of the cultural identity of our coastal regions.",,,
"Doamnelor și domnilor, supraviețuirea pescuitului european nu se negociază.","Ladies and gentlemen, the survival of European fisheries is non-negotiable.",,,
"În esență, solicităm următoarele: în primul rând, menținerea, de către Uniunea Europeană, a unei protecții tarifare semnificative pentru produsele pescăreşti și de acvacultură, care să permită conservarea valorii preferințelor acordate unor țări terțe, mai ales țări în curs de dezvoltare, precum şi asigurarea eficienţei mecanismelor OMC, pentru a garanta aprovizionarea industriei noastră de prelucrare.","In essence, we are demanding the following. Firstly, the preservation by the European Union of significant tariff protection for fishery and aquaculture products, so that the preferences granted to certain third countries, in particular developing countries, still mean something, and so that the WTO mechanisms are still effective in ensuring that our processing industry receives supplies.",,,
"Trebuie să protejăm aceste produse de câmpul minat al tarifelor, utilizând formula elvețiană și solicitând să fie tratate drept produse sensibile.",We must shield these products from the tariff minefield by using the Swiss formula and demanding that they be treated as sensitive products.,,,
"În al doilea rând, preferințele comerciale acordate unor țări terțe trebuie să depindă cel puțin de respectarea unor standarde ecologice, sociale și sanitare stricte.","Secondly, the trade preferences granted to certain third countries must be dependent on their complying with strict environmental, social and health standards, at the very least.",,,
"În al treilea rând, solicităm ca responsabilitatea organizării de negocieri comerciale privind produsele pescăreşti și acvacultură să fie transferată de la comisarul pentru comerț la comisarul pentru afaceri maritime și pescuit.","Thirdly, we call for the responsibility for conducting trade talks on fishery and aquaculture products to be transferred from the Trade Commissioner to the Commissioner for Maritime Affairs and Fisheries.",,,
Acest lucru va însemna că se iau mai bine în considerare caracteristicile specifice ale produselor piscicole și de acvacultură.,This will mean that better account is taken of the specific characteristics of fishery and aquaculture products.,,,
Consider că acesta este momentul potrivit pentru a revizui termenii acestei dezbateri fundamentale.,I think this is the perfect time to review the terms of this fundamental debate.,,,
"Într-adevăr, suntem în pragul unei reforme importante a PCP.","Indeed, we are on the eve of an important reform of the CFP.",,,
"În plus, observăm că Runda de la Doha din cadrul OMC stagnează, oferindu-ne ocazia de a reexamina unele concesii inoportune pe care Comisia era dispusă să le facă în numele Uniunii Europene.","Furthermore, we note that the Doha Round at the WTO has come to a standstill, giving us an opportunity to reconsider some ill-timed concessions that the Commission was preparing to make on behalf of the European Union.",,,
"În plus, la inițiativa dlui comisar De Gucht, care se află aici cu noi, Comisia Europeană tocmai a inițiat o perioadă de consultare publică în vederea creării unor noi orientări pentru politica comercială comună, în cadrul strategiei Europa 2020.","Furthermore, on the initiative of Commissioner De Gucht, who is here with us, the European Commission has just opened a public consultation period with a view to creating new guidelines for the common commercial policy, within the framework of the Europe 2020 strategy.",,,
"De acum încolo, Parlamentul European are puteri de codecizie privind atât politica comercială, cât și politica în domeniul pescuitului și intenționează pe deplin să își facă auzită vocea și să se asigure că punctul său de vedere este respectat în aceste domenii.","The European Parliament henceforth has powers of codecision in relation to both trade policy and fisheries policy, and it fully intends to make its voice heard and to ensure that its point of view is respected in these matters.",,,
"În opinia mea, prima dovadă a acestui lucru ar trebui să fie faptul că atât Comisia, cât și Consiliul țin cont în mod real de recomandările din acest raport.",In my view the first demonstration of this should be the Commission and the Council genuinely taking into account the recommendations contained in this report.,,,
"În orice caz, vom fi extrem de vigilenți în lunile următoare și personal, am de gând să lucrez în continuare la aceste aspecte.","In any case, we will be extremely vigilant in the coming months, and I personally intend to keep working on these issues.",,,
"membră a Comisiei. - Dle preşedinte, în primul rând aș dori să îi mulţumesc dlui Cadec și comisiilor din PE care au patronat acest raport din proprie iniţiativă.","Member of the Commission. - Mr President, first of all I would like to thank Mr Cadec and the EP Committees that have sponsored this own-initiative report.",,,
Ați deplâns faptul că în cartea verde privind reforma PCP nu se acorda suficientă atenție aspectelor pe care le ridicați aici.,You have regretted that the green paper on the CFP reform did not pay enough attention to the issues you raise here.,,,
"Astăzi, obiectivul meu este să vă asigur de angajamentul Comisiei în acest domeniu, ținând cont în întregime de toate politicile care ar avea un impact asupra reformei PCP.","My objective today is to reassure you that the Commission is committed to the work, taking into full account all policies that would have an impact on the CFP reform.",,,
"După cum am susținut deja, scopul reformei este să inverseze spirala negativă în care ne aflăm.","As I have already stated, the purpose of the reform is to turn around the negative spiral we are in now.",,,
"Avem un sector al pescuitului care nu este nici durabil la nivel ecologic, și nici nu funcționează bine la nivel economic.",We have a fisheries sector that is neither ecologically sustainable nor economically performing well.,,,
"Avem nevoie de un pescuit robust care să asigure exploatarea durabilă a resurselor, permițându-le totodată pescarilor, familiilor lor și comunităților implicate să aibă un trai decent de pe urma activităților lor.","We need robust fisheries that ensure sustainable exploitation of the resources while allowing our fishermen, their families and the communities involved to make a decent living from their activities.",,,
"Avem nevoie de un pescuit care este pregătit să facă față provocărilor pieței, atât la nivel național, cât și internațional și atât în prezent, cât și în viitor.","We need fisheries which are ready to meet the challenges of the market: both national and international, and both currently and for the future.",,,
"Am ascultat preocupările dvs privind concurența neloială din partea țărilor terțe și lipsa unui cadru uniform în privința condițiilor sociale, a cerințelor de mediu și durabilitate și a legilor referitoare la protecția sănătății.","I hear your concerns about unfair competition from third countries and the absence of a level playing field in terms of social conditions, environmental and sustainability requirements and health protection laws.",,,
Dați-mi voie să vă spun că aceleași preocupări au fost exprimate de toate statele membre care au luat cuvântul în cadrul ultimului Consiliu Agricultură și Pescuit.,Let me tell you that this same concern was voiced by all the Member States which took the floor at the last Agriculture and Fisheries Council.,,,
"Așadar, avem nevoie de un răspuns.",So here we need an answer.,,,
"În timp ce schimbăm regulile pentru pescuitul european în contextul reformei noastre a PCP, una dintre cele mai mari provocări va fi tocmai să facem tot ce ne stă în putință pentru a asigura un cadru uniform pentru toate produsele introduse pe piața UE.","While we are changing the rules for European fisheries in the context of our CFP reform, one of the biggest challenges we will have will be precisely to do our best in order to secure a level playing field for all products placed on the EU market.",,,
"În această privință, de exemplu, ar trebui să colaborăm cu toții pentru a pune în aplicare pe deplin și eficient legislația împotriva pescuitului ilegal, nereglementat și nedeclarat.","In this respect, for instance, we should all work together to fully and effectively implement our legislation against illegal, unregulated and unreported fishing.",,,
"De asemenea, aș dori să spun că rămânem angajați în vederea promovării respectării tuturor principiilor și instrumentelor internaționale de bună guvernanță maritimă și piscicolă de către partenerii noștri, precum și în vederea comportamentului lor responsabil privind protecția mediului și condițiile sociale.","I would also like to say that we remain committed to promoting the respect of all international principles and instruments of good maritime and fishery governance by our partners, as well as their responsible behaviour in terms of environmental protection and social conditions.",,,
Vă sprijin cu hotărâre solicitarea privind o mai mare coerență a politicilor noastre.,I strongly support your call for an increased coherence of our policies.,,,
"Trebuie să lucrăm împreună, cu o viziune globală și integrată.",We need to work together with a global and integrated vision.,,,
"După cum am menționat deja, două treimi din peștele consumat în Europa se importă deja pentru a asigura o rezervă constantă de materii prime pentru industria noastră de prelucrare și prețuri echitabile pentru consumatori.","Two thirds of the fish consumed in Europe, as we have already mentioned, are already imported in order to ensure a steady supply of raw material to our processing industry and fair prices to consumers.",,,
"Cu toate acestea, o treime din piața UE încă este alimentată de un sector UE care reprezintă locuri de muncă și această parte a sistemului social a numeroase regiuni din Europa.",Yet one third of the EU market is still supplied by an EU sector that represents jobs and this part of the social fabric of many regions in Europe.,,,
"Așadar, când ne aflăm în mijlocul unei reforme serioase a politici noastre comune în domeniul pescuitului, politica comercială a UE ar trebui să țină în continuare cont de natura complexă a sectorului pescuitului din UE și de realitățile sale economice și sociale.","So, while we are in the middle of a serious reform of our common fisheries policy, EU trade policy should continue to take into account the complex nature of the EU's fishing sector and its economic and social realities.",,,
"Aștept cu nerăbdare să colaborez îndeaproape cu colegul meu, dl De Gucht, pentru a asigura timpul necesar pentru ajustările de care este nevoie, ținând cont de ritmul reformei actuale a PCP.","I look forward to working closely together with my colleague Mr De Gucht in order to secure the necessary time for the adjustments that are needed, taking into account the pace of the ongoing CFP reform.",,,
"În ceea ce privește negocierile OMC, acordăm o atenție deosebită discuțiilor în curs privind subvențiile.","With reference to WTO negotiations, we are paying particular attention to the ongoing discussions on subsidies.",,,
"În opinia noastră, trebuie să fim capabili întotdeauna să susținem inițiativele ecologice și orientate spre inovație ale statelor noastre membre.",It is our view that we should always be able to support environmentally friendly and innovation-oriented initiatives of our Member States.,,,
"În ceea ce privește revizuirea politicii referitoare la piață, sunt de acord cu proiectul de raport că noua politică de piață a PCP ar trebui să revizuiască instrumentele actualei organizări comune a pieței.","Concerning the revision of the market policy, I agree with the draft report that the new market policy of the CFP should revisit the instruments of the current common market organisation.",,,
Revizuirea ar trebui să urmărească consolidarea organizațiilor de producători în capacitatea acestora de a stabili o legătură mai bună între cerere și ofertă în ceea ce privește calitatea și volumul.,The revision should aim at strengthening producer organisations in their ability to better link the supply to demand in terms of quality and volumes.,,,
"De asemenea, va susține oferta pe piață și stabilitatea și va revizui prevederile privind standardele de piață și informarea consumatorilor.",It shall also support market supply and stability and review provisions of marketing standards and information to consumers.,,,
Ajungem astfel la etichetare.,This brings us to labelling.,,,
Consumatorii doresc să știe mai multe despre fructele de mare pe care le cumpără.,Consumers want to know more about the seafood they buy.,,,
"Doresc să știe unde a fost prins sau crescut peștele; de asemenea, doresc să știe dacă produsele respectă mediul și dacă au fost pescuite în mod durabil.",They want to know where the fish was caught or raised; also they want to know whether the products respect the environment and whether they have been fished sustainably.,,,
Comisia este pregătită să elaboreze inițiative legislative care urmăresc să le ofere consumatorilor informațiile necesare.,The Commission is ready to work on legislative initiatives aiming at giving consumers the information they need.,,,
"În sfârşit, câteva cuvinte despre acvacultură.","Finally, a word on aquaculture.",,,
"Comisia este pe deplin angajată să atingă obiectivele strategiei pentru dezvoltarea durabilă a acvaculturii, după cum am discutat deja în raportul PE.","The Commission is fully committed to achieving the objectives of the strategy for the sustainable development of aquaculture, as we have already discussed in the EP report.",,,
"De asemenea, împărtășim opinia potrivit căreia dezvoltarea acvaculturii în UE poate conduce la o dependență redusă de importuri și poate răspunde mai bine la cererea în continuă creștere a consumatorilor.",We also share the view that developing aquaculture in the EU can lead to reduced dependence on imports and better respond to constantly rising consumer demand.,,,
"Înainte de a încheia, aș dori să subliniez că dezbaterea de astăzi va oferi o contribuție importantă pentru pregătirea reformei PCP, însă va trimite, de asemenea, un semnal politic important - un semnal pozitiv - către bărbații și femeile din sectorul pescuitului din Europa, care sunt pregătiți pentru o disciplină mai strictă, însă se așteaptă, de asemenea, la un mesaj de speranță pentru viitorul lor.","Before closing I would like to stress that today's debate will provide an important contribution to the preparation of the CFP reform, but it will also send an important political signal - a positive signal - to the men and women of the European fisheries sector, who are prepared for tougher discipline but are also expecting a message of hope for their future.",,,
"membru al Comisiei. - Dle președinte, Comisia salută decizia Parlamentului European de a elabora un raport din proprie inițiativă privind regimul importării peștelui și produselor pescăreşti.","Member of the Commission. - Mr President, the Commission welcomes the European Parliament's decision to prepare an own-initiative report on the import regime for fish and fishery products.",,,
Dezbaterea inițiată de Parlamentul European oferă o bază solidă pentru a începe reflecția privind modul de abordare a negocierilor comerciale în contextul unei politici comune reformate în domeniul pescuitului.,The debate opened by the European Parliament provides a good basis to start reflecting on how to address trade negotiations in the context of a reformed common fisheries policy.,,,
Aș dori să invit deputații din Parlamentul European să țină cont de următoarele observații legate de aspectele ridicate în proiectul de raport al PE.,I would like to invite the Members of the European Parliament to take into consideration the following observations on the issues raised in the draft EP report.,,,
"Comisia este conștientă de natura particulară a sectorului pescuitului și de importanța acestuia, în special pentru comunitățile costale.","The Commission is aware of the particular nature of the fisheries sector and its importance, especially for coastal communities.",,,
Această sensibilitate este luată în considerare în punerea în aplicare a politicii comerciale comune.,This sensitivity is taken into consideration in the implementation of the common commercial policy.,,,
"Aș dori să subliniez că politica comercială a UE trebuie să reconcilieze diferitele interese ale diferitor părți ale sectorului pescuitului afectat de politică, inclusiv producătorii, prelucrătorii și consumatorii.","I would like to highlight that the EU's trade policy has to reconcile the diverse interests of the various parts of the fisheries sector affected by the policy, including producers, processors and consumers.",,,
"Obiectivul Comisiei în politica sa comercială pentru produsele pescăreşti și de acvacultură este de a obține un rezultat echilibrat între, printre altele, o politică adecvată privind oferta, situația și interesele producătorilor din UE și cerințele consumatorilor, ținând cont totodată de obiectivele potențiale ale politicii de dezvoltare.","The Commission's goal when pursuing its trade policy for fishery and aquaculture products is to achieve a balanced result between, among other things, an adequate supply policy, the situation and interests of EU producers and the demands of consumers, while taking into account potential development policy objectives.",,,
"Recunoaștem cu toții că UE depinde foarte mult de produsele importate de pescuit și acvacultură pentru a răspunde la cererile pieței, reprezentate nu numai de consumatori, ci și de industria de prelucrare.","We all acknowledge that the EU is strongly dependent on imported fishery and aquaculture products to satisfy its market demands, represented not only by consumers, but also by the processing industry.",,,
"Având în vedere tendințele actuale și eventuala creștere a dependenței, actuala reformă a politicii comune în domeniul pescuitului este o ocazie bună ca UE să consolideze performanța economică a sectorului și capacitatea acestuia de a concura la nivel mondial.","Given the existing trends and potential increase in dependence, the current reform of the common fisheries policy is a good opportunity for the EU to reinforce the economic performance of the sector and its ability to compete globally.",,,
"Nu ar trebui să ignorăm probabilitatea unei globalizări mai ample pe viitor, având în vedere actualele tendințe globale din comerțul internațional, atât la nivel multilateral, cât și bilateral/regional.","We should not ignore the likelihood that broader globalisation will continue in the future given current global trends in international trade, both at multilateral and at bilateral/regional level.",,,
"În contextul negocierilor privind regimul de liber schimb, Comisia a ținut, ține și trebuie să țină cont de natura complexă a sectorului pescuitului din UE pe parcursul negocierilor privind accesul la piață și trebuie să se asigure că există un echilibru între diferitele interese afectate de politica comercială, așa cum tocmai am menționat.","In the context of free trade arrangement negotiations, the Commission has taken, is taking, and should take into account the complex nature of the EU's fishing sector during market access negotiations and ensure there is a balance between the diverse interests affected by trade policy, as I have just mentioned.",,,
"În contextul acestor tendințe globale în comerțul internațional, Comisia va depune eforturi pentru a asigura timpul necesar pentru ajustările care trebuie să aibă loc, ținând cont de ritmul reformei actuale a politicii comune în domeniul pescuitului.","In the context of these global trends in international trade, the Commission will strive to secure the necessary time for the adjustments that will need to take place, taking into account the pace of the ongoing common fisheries policy reform.",,,
"Dați-mi voie să menționez pe scurt una dintre principalele sugestii incluse în acest raport, și anume posibilitatea de a separa produsele din pește de APNA (accesul la pieţele neagricole) în cadrul DDA.","Let me briefly refer to one of the main suggestions included in the report, which is the possibility of detaching fish products from NAMA in the framework of the DDA.",,,
Voi fi foarte sincer în această privință.,I will be very honest with you on this point.,,,
"În această etapă a discuțiilor, în afară de faptul că este foarte dificilă separarea produselor din pește de APNA, alte abordări precum un grup specific de negocieri ar putea conduce la presiuni enorme asupra UE pentru a-și liberaliza în continuare piața.","At this stage of the discussions, besides being very difficult to segregate fish products from NAMA, other approaches such as a specific negotiating group could result in the EU coming under enormous pressure to further liberalise its market.",,,
Comisia ia notă de solicitarea proiectului de raport referitoare la transferarea responsabilității privind negocierea produselor pescăreşti și de acvacultură de la comisarul pentru comerț la comisarul pentru pescuit.,The Commission takes due note of the draft report's call for the responsibility for the negotiation of fishery and aquaculture products to be transferred from the Trade Commissioner to the Fisheries Commissioner.,,,
"Conform principiului colegialității care reglementează activitatea Comisiei, toți membrii Comisiei sunt responsabili în mod comun de deciziile și acțiunile luate.","According to the principle of collegiality which governs the Commission work, all the members of the Commission are jointly responsible for decisions and actions taken.",,,
"Acest lucru înseamnă, de asemenea, că comisarul pentru comerț și DG Comerț, care sunt responsabili de negocierile privind produsele de pescuit și acvacultură, nu acționează singuri, ci negociază în strânsă cooperare cu comisarul pentru afaceri maritime și pescuit și DG MARE și cu implicarea lor directă în toate etapele negocierilor.","This also means that the Trade Commissioner and DG TRADE, who are responsible for negotiations of fishery and aquaculture products, do not act alone, but negotiate in close cooperation with the Maritime Affairs and Fisheries Commissioner and DG MARE and with their direct involvement at all stages of the negotiations.",,,
Comisia dorește să asigure PE că pe parcursul negocierilor comerciale se ține cont de nevoile specifice ale sectorului.,The Commission wants to reassure the EP that the specific needs of the fisheries sector are taken into consideration in the course of trade negotiations.,,,
"Într-adevăr, Comisia apără interesele sectorului UE în negocierile comerciale și ține cont de punctele sale sensibile pe cât posibil, chiar atunci când se confruntă cu presiuni puternice din partea partenerilor noștri comerciali.","Indeed, the Commission defends the interests of the EU sector in trade negotiations and takes into account its sensitivities as far as possible, even when faced with strong pressure from our trading partners.",,,
"În apărarea intereselor sectorului pescuitului din UE în cadrul negocierilor comerciale, Comisia încearcă, de asemenea, să înlăture orice barieră comercială impusă de partenerii noștri comerciali care ar putea să amenințe potențialul de export al industriei UE, în scopul asigurării unui teren uniform în comerțul bilateral și multilateral cu produse din pește.","In defending the interests of the EU fisheries sector in trade negotiations, the Commission also seeks to remove any trade barrier maintained by our trade partners that might threaten the export potential of the EU industry, with the aim of ensuring a level playing field in bilateral and multilateral trade in fish products.",,,
"În cele din urmă, raportul exprimă preocupări ale părților interesate privind asigurarea unui cadru uniform pentru produsele UE și importurile din țări terțe.","Finally, the report voices concerns from stakeholders as regards ensuring a level playing field for EU products and third country imports.",,,
"UE este angajată puternic în promovarea standardelor de muncă și de mediu în contextul negocierilor comerciale cu țările terțe în paralel cu deschiderea pieței - de exemplu, în cadrul unui capitol privind dezvoltarea durabilă inclus în acordurile noastre comerciale sau într-o serie de forumuri internaționale unde se abordează aceste aspecte, precum ONU, FAO și organizațiile regionale de gestionare a pescuitului, unde UE este un participant activ.","The EU is firmly committed to promoting both labour and environmental standards in the context of trade negotiations with third countries in parallel to market opening - for example, in the framework of a sustainable development chapter included in our trade agreements or in a number of international fora where these issues are addressed, such as the UN, FAO and regional fisheries management organisations, where the EU is an active participant.",,,
Aș dori să închei prin a-mi arăta disponibilitatea de a discuta în continuare cu distinşii deputați din Parlamentul European cu privire la rolul Comisiei în negocierile comerciale în ceea ce privește produsele de pescuit și acvacultură.,I would like to conclude by showing my willingness and availability to further discuss with the Honourable Members of the European Parliament the Commission's role in trade negotiations as far as fishery and aquaculture products are concerned.,,,
"Dle președinte, stimați comisari, cred că trebuie să observăm convergența dintre Comisia pentru pescuit și Comisia pentru comerţ internaţional din Parlament în această privință și în privinţa propunerilor prezentate legate de aceasta.","Mr President, Commissioners, I think we must note the convergence of this Parliament's Committee on Fisheries and its Committee on International Trade on this matter and on the proposals presented in connection with it.",,,
"S-a spus că pescuitul este un sector extrem de important pentru planificarea spațială, ocuparea forței de muncă și identitatea culturală în Europa.","It has been said that fishing is an extremely important sector for spatial planning, employment and cultural identity in Europe.",,,
"De asemenea, este un sector care are un impact extrem de puternic asupra resurselor de pescuit și astăzi, o mare majoritate de rezerve sunt pescuite în mod excesiv.","It is also a sector which has an extremely strong impact on fisheries resources, and today a great majority of stocks are considerably overfished.",,,
"De prea multe ori, oamenii ne fac să credem că obiectivul final al unei politici europene comune în domeniul pescuitului este de a adapta sectorul pescuitului la comerțul globalizat cu produse de pescuit, ale cărui efecte negative le putem vedea astăzi, la nivel social, economic sau ecologic.","Too often people would have us believe that the ultimate objective of a European common fisheries policy is to adapt the fisheries sector to globalised trade in fishery products, the extremely harsh effects of which we can see today, whether it be socially, economically or, of course, environmentally.",,,
"Prin urmare, apărăm în mod activ o integrare mult mai puternică a criteriilor sociale și ecologice în acordurile comerciale privind produsele de pescuit.",We therefore actively defend much stronger integration of social and environmental criteria into trade agreements regarding fishery products.,,,
"Susținem ideea retragerii produselor de pescuit de la normele APNA (accesul la pieţele neagricole) deoarece un pește nu este o șosetă sau o mașină de spălat, este absolut crucial pentru securitatea alimentară și biodiversitate.","We support the idea of withdrawing fishery products from non-agricultural market access (NAMA) rules, because a fish is not a sock or a washing machine, it is absolutely crucial to food security and biodiversity.",,,
"Cu toate acestea, trebuie să fim clari.","However, we must be clear.",,,
"Întrucât abordăm acest aspect în cadrul negocierilor internaționale, politica noastră europeană trebuie să fie exemplară și trebuie să încercăm să avem pescari mai mulți și mai bine plătiți care nu supraexploatează rezervele de pește, nici în apele noastre teritoriale, nici în cele în care cumpărăm drepturi de pescuit.","Since we are bringing this into international negotiations, our European policy must be exemplary and we must move in the direction of having more and better paid fishermen who do not overexploit fish stocks, either in our territorial waters or in those in which we buy fishing rights.",,,
"Dle președinte, stimaţi comisari, doamnelor și domnilor, aș dori să îi mulțumesc dlui Cadec pentru activitatea excelentă într-un domeniu atât de important ca regimul importului de produse pescăreşti și de acvacultură în UE.","Mr President, Commissioners, ladies and gentlemen, I should like to thank Mr Cadec for the work - the excellent work - he has done on such an important issue as the arrangements for importing fishery and aquaculture products into the EU.",,,
"Mi-am pregătit discursul pentru a aborda, de pildă, nevoia de a ne asigura că produsele importate respectă aceleași norme sanitare și aceleași cerințe, însă observ că alții au vorbit despre acest lucru, așa că ar fi destul de inutil și o pierdere de timp să abordăm acest aspect din nou.","I had prepared my speech on the need, for example, to focus on ensuring that imported products comply with the same health rules and the same requirements, but I see that others have spoken about this, so it would be rather pointless and a waste of time for us to go over it again.",,,
"Cu toate acestea, trebuie să menționez un aspect fundamental, pe care se pare că l-am sesizat din discursul dlui comisar De Gucht și despre care a vorbit deputatul anterior, și anume că astăzi există unele conflicte minore între competențele celor doi comisari sau între competențele pe care ar trebui să le aibă cei doi comisari.","However, I must mention a fundamental aspect, which I seemed to perceive from Commissioner De Gucht's speech and which the Member before me spoke about, namely that there are some minor conflicts today between the powers of the two Commissioners or between the powers that the two Commissioners should have.",,,
"Lăsând la o parte ipocrizia, consider că este important de subliniat acest lucru deoarece, după cum s-a spus, sectorul pescuitului joacă un rol fundamental dacă dorim să ne asigurăm că pescarii noștri nu își reduc în continuare capacitatea de captură deoarece i-am obligat să facă acest lucru pentru a ne proteja mările.","All hypocrisy aside, I believe that it is important to emphasise this because, as has been said, the fisheries sector has a fundamental role to play if we want to ensure that our fishermen do not keep reducing their catch capacity because we have forced them to do so for the sake of our seas.",,,
"Dacă dorim să ne asigurăm că oamenii nu îi privesc în continuare pe pescari drept Cenușăreasa din Europa, atunci trebuie să acordăm mai multă atenție acestui aspect.","If we want to ensure that people do not continue to regard our fishermen as the Cinderella figures of Europe, so to speak, then we will have to devote more attention to this matter.",,,
"Atât dna comisar Damanaki, cât și dl comisar De Gucht și-au exprimat intenția de a se dedica în întregime acestei probleme, însă consider că este important să avem o singură abordare.","Commissioner Damanaki and Commissioner De Gucht have both expressed their intention to devote themselves fully to this entire issue, but I believe that it is important to have just one line of approach.",,,
"De asemenea, consider că aspectul privind comisarul pentru pescuit, cu tot ceea ce implică ulterior în cadrul Parlamentului, este crucial pentru a asigura că problema este soluționată și că acest raport devine o perspectivă importantă pe viitor.","I also believe that the aspect regarding the Fisheries Commissioner, with everything that that entails subsequently within Parliament, is crucial to ensuring that the problem is solved and that this report becomes an important future perspective.",,,
"în numele Grupului S&D. - (PT) Dle președinte, stimaţi comisari, doamnelor și domnilor, produsele pescăreşti și de acvacultură reprezintă o parte importantă a alimentației în Europa, după cum știm cu toții, iar acest lucru înseamnă că trebuie să importăm peste 60 % din aceste produse pentru a satisface cererea, după cum a susținut pe bună dreptate dna comisar Damanaki.","on behalf of the S&D Group. - (PT) Mr President, Commissioners, ladies and gentlemen, fisheries and aquaculture products make up an important part of the European diet, as we all know, and this means that we need to import more than 60% of these products to meet our needs, as Commissioner Damanaki has rightly stated.",,,
"Acest simplu fapt ilustrează în mare măsură importanța raportului dlui Cadec cu care, în calitate de raportor alternativ, am avut plăcerea de a lucra, încercând să ajungem la un consens cât mai amplu în privinţa protejării sectorului, a locurilor de muncă pe care le furnizează și, în primul rând, a consumatorilor europeni.","This simple fact amply illustrates the importance of the report by Mr Cadec, with whom, as a shadow rapporteur, I had the pleasure of working in the search for as broad a consensus as possible on protecting the sector, the jobs that it provides, and above all European consumers.",,,
"Din acest motiv, Grupul Alianței Progresiste a Socialiștilor și Democraților din Parlamentul European sprijină ipotezele cheie și concluziile de bază ale raportului, în special în ceea ce privește preocupările și recomandările legate de nevoia de a garanta sănătatea și siguranța produselor pescăreşti și de acvacultură importate, precum și criteriile ecologice care trebuie să devină obligatorii pentru capturarea, producerea și prelucrarea acestor produse.","For this reason the Group of the Progressive Alliance of Socialists and Democrats in the European Parliament is backing the key assumptions and basic conclusions of the report, particularly with regard to the concerns and recommendations on the need to guarantee the health and safety of imported fisheries and aquaculture products, and the environmental criteria that need to be made a requirement for catching, producing and processing these very products.",,,
"Raportul abordează pe bună dreptate alte aspecte care merită la fel de mult sprijin, însă pe care nu le pot explica din lipsă de timp.","The report rightly addresses other issues that are equally deserving of support, but due to lack of time I cannot explain these here.",,,
"Din aceste motive, grupul meu va vota, fără îndoială, în favoarea raportului.",For these reasons my group will obviously vote in favour of the report.,,,
"În plus, aş dori să-l felicit pe dl Cadec pentru activitatea sa excelentă.","Moreover, I would like to congratulate Mr Cadec on the excellent work that he has done.",,,
"în numele Grupului ALDE. - Dle președinte, de la început, aș dori să-l felicit pe dl Cadec pentru elaborarea acestui raport.","on behalf of the ALDE Group. - Mr President, at the outset I want to congratulate Mr Cadec on producing this report.",,,
Reducerea prețurilor la pește din ultimii ani este cauzată direct și substanțial de concurența importurilor de pește sălbatic și de crescătorie.,The decline in fish prices in recent years is directly and substantially caused by competition from imports of both wild and farmed fish.,,,
Producătorii acestor produse nu sunt supuși regimurilor solicitante ale operatorilor UE în domenii precum conservarea și standardele de igienă.,The producers of these products are not subject to the demanding regimes of EU operators in areas such as conservation and in areas such as hygiene standards.,,,
Acestea pătrund pe piața europeană la un preț nerentabil pentru producătorii europeni.,They enter the European market at a price that is uneconomic for European producers.,,,
Acest aspect trebuie abordat în contextul reformei politicii comune în domeniul pescuitului și știu că dna comisar Damanaki îl va aborda.,"This issue must be addressed in the context of the reform of the common fisheries policy, and I know that Commissioner Damanaki will address this.",,,
